,station_id,road_id,km,name,longitude,latitude,altitude,timezone
704,20116,106,14,"км 14+850 а/д М-7 ""Волга"", южный обход г. Н.Новгород",56.193,43.759,0,3
705,20117,277,38,"км 38+800 а/д М-8 ""Холмогоры"", подъезд к г. Кострома",57.6364,40.4002,100,3
706,20118,105,73,км 73+290 а/д Р-600 (А-113) Кострома-Иваново,57.721,40.8951,0,3
707,20119,105,110,км 110+100 а/д Р-600 (А-113) Кострома-Иваново,57.4433,41.1664,0,3
708,20120,105,140,км 140+000 а/д Р-600 (А-113) Кострома-Иваново,57.234,41.146,0,3
709,20121,107,31,км 31+300 а/д Р-158 (1Р-158) Нижний Новгород-Саратов,56.0641,43.9409,0,3
710,20122,107,58,км 58+550 а/д Р-158 (1Р-158) Нижний Новгород-Саратов,55.8279,43.9815,0,3
711,20123,107,117,км 117+300 а/д Р-158 (1Р-158) Нижний Новгород-Саратов,55.3412,43.8904,0,3
712,20124,107,181,км 181+400 а/д Р-158 (1Р-158) Нижний Новгород-Саратов,54.9651,44.5757,0,3
713,20125,107,211,км 211+350 а/д Р-158 (1Р-158) Нижний Новгород-Саратов,54.7761,44.9108,0,3
714,20126,277,14,"км 14+010 а/д М-8 ""Холмогоры"", подъезд к г. Кострома",57.5379,40.0534,100,3
715,20201,428,108,"км 108+700 а/д Р-258 (М-55) ""Байкал"" Иркутск – Улан-Удэ – Чита",51.662781,103.70452,0,3
716,20202,428,139,"км 139+970 а/д Р-258 (М-55) ""Байкал"" Иркутск – Улан-Удэ – Чита",51.538125,104.052992,0,3
717,20203,428,183,"км 183+600 а/д Р-258 (М-55) ""Байкал"" Иркутск – Улан-Удэ – Чита",51.441736,104.639772,0,3
718,20204,428,222,"км 222+630 а/д Р-258 (М-55) ""Байкал"" Иркутск – Улан-Удэ – Чита",51.559444,105.137927,0,3
719,20205,428,277,"км 277+990 а/д Р-258 (М-55) ""Байкал"" Иркутск – Улан-Удэ – Чита",51.713911,105.851073,0,3
720,20206,428,321,"км 321+650 а/д Р-258 (М-55) ""Байкал"" Иркутск – Улан-Удэ – Чита",51.961193,106.306077,0,3
721,20207,428,364,"км 364+250 а/д Р-258 (М-55) ""Байкал"" Иркутск – Улан-Удэ – Чита",52.033764,106.868461,0,3
722,20208,428,405,"км 405+200 а/д Р-258 (М-55) ""Байкал"" Иркутск – Улан-Удэ – Чита",52.078956,107.477338,0,3
723,20209,428,414,"км 414+025 а/д Р-258 (М-55) ""Байкал"" Иркутск – Улан-Удэ – Чита",52.078874,107.477354,0,3
724,20210,428,444,"км 444+100 а/д Р-258 (М-55) ""Байкал"" Иркутск – Улан-Удэ – Чита",51.876651,107.47885,0,3
725,20211,428,456,"км 456+070 а/д Р-258 (М-55) ""Байкал"" Иркутск – Улан-Удэ – Чита",51.779994,107.468841,0,3
726,20212,428,462,"км 462+450 а/д Р-258 (М-55) ""Байкал"" Иркутск – Улан-Удэ – Чита",51.727593,107.460866,0,3
727,20213,428,490,"км 490+700 а/д Р-258 (М-55) ""Байкал"" Иркутск – Улан-Удэ – Чита",51.508908,107.357239,0,3
728,20214,428,522,"км 522+300 а/д Р-258 (М-55) ""Байкал"" Иркутск – Улан-Удэ – Чита",51.309416,107.560095,0,3
729,20215,428,542,"км 542+950 а/д Р-258 (М-55) ""Байкал"" Иркутск – Улан-Удэ – Чита",51.163563,107.688755,0,3
730,20216,428,562,"км 562+430 а/д Р-258 (М-55) ""Байкал"" Иркутск – Улан-Удэ – Чита",51.056941,107.857081,0,3
731,20217,428,576,"км 576+400 а/д Р-258 (М-55) ""Байкал"" Иркутск – Улан-Удэ – Чита",51.098696,108.019881,0,3
732,20218,428,615,"км 615+250 а/д Р-258 (М-55) ""Байкал"" Иркутск – Улан-Удэ – Чита",51.236011,108.480548,0,3
733,20219,428,652,"км 652+100 а/д Р-258 (М-55) ""Байкал"" Иркутск – Улан-Удэ – Чита",51.199532,108.868115,0,3
734,20220,428,677,"км 677+200 а/д Р-258 (М-55) ""Байкал"" Иркутск – Улан-Удэ – Чита",51.214304,109.180366,0,3
735,20221,428,701,"км 701+800 а/д Р-258 (М-55) ""Байкал"" Иркутск – Улан-Удэ – Чита",51.233496,109.460303,0,3
736,20222,114,14,км 14+040 а/д А-340 Улан-Удэ-Кяхта,51.739287,107.272213,0,3
737,20223,114,63,км 63+150 а/д А-340 Улан-Удэ-Кяхта,51.481101,106.772015,0,3
738,20224,114,92,км 92+700 а/д А-340 Улан-Удэ-Кяхта,51.287717,106.544979,0,3
739,20225,114,123,км 123+900 а/д А-340 Улан-Удэ-Кяхта,51.03605,106.613698,0,3
740,20226,114,216,км 216+000 а/д А-340 Улан-Удэ-Кяхта,50.330364,106.481971,0,3
741,20227,113,2,км 2+500 а/д А-333 Култук-Монды,51.726439,103.661554,0,3
742,20228,113,64,км 64+150 а/д А-333 Култук-Монды,51.743081,102.877573,0,3
743,20229,113,83,км 83+450 а/д А-333 Култук-Монды,51.687514,102.630831,0,3
744,20230,113,118,км 118+350 а/д А-333 Култук-Монды,51.680859,102.162722,0,3
745,20231,113,152,км 152+750 а/д А-333 Култук-Монды,51.637204,101.681728,0,3
746,20232,113,206,км 206+400 а/д А-333 Култук-Монды,51.670522,100.987777,0,3
747,20301,86,681,"км 681+500 а/д М-2 ""Крым""",50.5117,36.8185,208,3
748,20302,86,662,"км 662+900 а/д М-2 ""Крым""",50.6583,36.4676,180,3
749,20303,86,636,"км 636+400 а/д М-2 ""Крым""",50.8573,36.4538,215,3
750,20304,86,606,"км 606+000 а/д М-2 ""Крым""",51.0799,36.2999,233,3
751,20305,86,585,"км 585+200 а/д М-2 ""Крым""",51.2384,36.2257,218,3
752,20306,86,557,"км 557+800 а/д М-2 ""Крым""",51.4651,36.0826,256,3
753,20307,86,528,"км 528+200 а/д М-2 ""Крым""",51.7147,36.0796,215,3
754,20308,86,495,"км 495+500 а/д М-2 ""Крым""",51.9671,35.9621,263,3
755,20309,86,459,"км 459+400 а/д М-2 ""Крым""",52.2681,35.8185,212,3
756,20318,86,312,"км 312+940 а/д М-2 ""Крым""",53.1819,36.4047,225,3
757,20319,86,333,"км 333+500 а/д М-2 ""Крым""",53.18361,36.41278,216,3
758,20320,86,366,"км 366+900 а/д М-2 ""Крым""",52.5614,36.0839,216,3
759,20321,86,392,"км 392+200 а/д М-2 ""Крым""",52.4917,35.5214,180,3
760,20322,86,417,"км 417+500 а/д М-2 ""Крым""",52.3829,35.4452,215,3
761,20323,86,439,"км 439+400 а/д М-2 ""Крым""",52.2611,35.4723,228,3
762,20324,15,30,км 30+781 а/д Р-119 (1Р-119) Орёл-Тамбов,52.4328,36.1945,224,3
763,20501,121,108,км 108+157 а/д А-331 “Вилюй”,55.42104,100.92822,0,8
764,20502,121,122,км 122+790 а/д А-331 “Вилюй”,55.52367,101.06403,0,8
765,20503,121,178,км 178+481 а/д А-331 “Вилюй”,56.00047,101.12774,0,3
766,20504,121,192,км 192+323 а/д А-331 “Вилюй”,56.080722,101.233185,0,8
767,20505,121,218,км 218+524 а/д А-331 “Вилюй”,56.153,101.577,0,8
768,20506,121,23,км 23+340 а/д А-331 “Вилюй”,54.756019,100.639502,0,8
769,20507,121,238,км 238+327 а/д А-331 “Вилюй”,56.311637,101.674709,0,8
770,20508,121,272,км 272+572 а/д А-331 “Вилюй”,56.304,102.06,0,8
771,20509,121,348,км 348+898 а/д А-331 “Вилюй”,56.40695,103.111407,0,8
772,20510,121,444,км 444+121 а/д А-331 “Вилюй”,56.700769,104.23447,0,8
773,20511,121,46,км 46+054 а/д А-331 “Вилюй”,54.94261,100.74242,0,8
774,20512,121,473,км 473+224 а/д А-331 “Вилюй”,56.68049,104.645903,0,3
775,20513,121,503,км 503+220 а/д А-331 “Вилюй”,56.836,104.89,0,8
776,20514,121,78,км 78+776 а/д А-331 “Вилюй”,55.22538,100.64334,0,3
777,20515,121,527,км 527+700 а/д А-331 “Вилюй”,56.844119,105.244724,0,3
778,20516,121,531,км 531+773 а/д А-331 “Вилюй”,56.823,105.285,0,8
779,20517,120,15,"км 15+373 а/д А-331 ""Вилюй"", участок Усть-Кут-Верхнемарково",56.82,105.974,0,8
780,20518,120,49,"км 49+459 а/д А-331 ""Вилюй"", участок Усть-Кут-Верхнемарково",57.0275,106.24122,0,3
781,20519,265,12,"км 12+008 а/д А-331 ""Вилюй"", обход г. Усть-Кут",56.789123,105.744076,0,8
782,20520,422,23,"км 23+930 а/д Р-255 (М-53) ""Сибирь"", обход г.Иркутск",52.18450899235904,104.00842498987913,0,8
783,20521,156,1168,"км 1168+393 а/д Р-255 (М-53) ""Сибирь"" Новосибирск - Иркутск",56.095,97.458,0,8
784,20522,156,1197,"км 1197+310 а/д Р-255 (М-53) ""Сибирь"" Новосибирск - Иркутск",56.008429,97.886324,0,7
785,20523,156,1201,"км 1201+614 а/д Р-255 (М-53) ""Сибирь"" Новосибирск - Иркутск",55.97,97.913,0,3
786,20524,156,1277,"км 1277+178 а/д Р-255 (М-53) ""Сибирь"" Новосибирск - Иркутск",55.554406,98.621527,0,8
787,20525,156,1299,"км 1299+291 а/д Р-255 (М-53) ""Сибирь"" Новосибирск - Иркутск",55.36863198503852,98.64030299708247,337,8
788,20526,156,1326,"км 1326+179 а/д Р-255 (М-53) ""Сибирь"" Новосибирск - Иркутск",55.210755,98.785827,0,8
789,20527,156,1341,"км 1341+127 а/д Р-255 (М-53) ""Сибирь"" Новосибирск - Иркутск",55.087623,98.829488,0,8
790,20528,156,1369,"км 1369+627 а/д Р-255 (М-53) ""Сибирь"" Новосибирск - Иркутск",54.91581299342215,99.03838195838034,100,8
791,20529,156,1414,"км 1414+525 а/д Р-255 (М-53) ""Сибирь"" Новосибирск - Иркутск",54.727,99.608,0,8
792,20530,156,1493,"км 1493+345 а/д Р-255 (М-53) ""Сибирь"" Новосибирск - Иркутск",54.54943,100.59405,0,8
793,20531,156,1516,"км 1516+148 а/д Р-255 (М-53) ""Сибирь"" Новосибирск - Иркутск",54.459903007373214,100.90233600698411,499,8
794,20532,156,1537,"км 1537+571 а/д Р-255 (М-53) ""Сибирь"" Новосибирск - Иркутск",54.446214,101.207863,0,8
795,20533,156,1562,"км 1562+912 а/д Р-255 (М-53) ""Сибирь"" Новосибирск - Иркутск",54.34381,101.53768,0,8
796,20534,156,1579,"км 1579+467 а/д Р-255 (М-53) ""Сибирь"" Новосибирск - Иркутск",54.2509,101.7292,0,8
797,20535,156,1605,"км 1605+981 а/д Р-255 (М-53) ""Сибирь"" Новосибирск - Иркутск",54.096,102.029,0,8
798,20536,156,1625,"км 1625+348 а/д Р-255 (М-53) ""Сибирь"" Новосибирск - Иркутск",53.94744501449168,102.09443399682641,460,8
799,20537,156,1659,"км 1659+634 а/д Р-255 (М-53) ""Сибирь"" Новосибирск - Иркутск",53.68874796666205,102.34162596054375,484,8
800,20538,156,1679,"км 1679+110 а/д Р-255 (М-53) ""Сибирь"" Новосибирск - Иркутск",53.57864102348685,102.50802501104772,464,8
801,20539,156,1709,"км 1709+850 а/д Р-255 (М-53) ""Сибирь"" Новосибирск - Иркутск",53.37209,102.77721,0,8
802,20540,156,1725,"км 1725+664 а/д Р-255 (М-53) ""Сибирь"" Новосибирск - Иркутск",53.24797703884542,102.86228698678315,507,8
803,20541,156,1753,"км 1753+202 а/д Р-255 (М-53) ""Сибирь"" Новосибирск - Иркутск",53.05116701871157,103.06005204096437,503,8
804,20542,156,1775,"км 1775+413 а/д Р-255 (М-53) ""Сибирь"" Новосибирск - Иркутск",52.945546,103.315581,0,8
805,20543,156,1795,"км 1795+950 а/д Р-255 (М-53) ""Сибирь"" Новосибирск - Иркутск",52.831015,103.544378,0,8
806,20544,156,1819,"км 1819+749 а/д Р-255 (М-53) ""Сибирь"" Новосибирск - Иркутск",52.66025399789214,103.74434801749885,439,8
807,20545,156,1842,"км 1842+994 а/д Р-255 (М-53) ""Сибирь"" Новосибирск - Иркутск",52.47571600601077,103.77939099445939,441,8
808,20546,156,1858,"км 1858+768 а/д Р-255 (М-53) ""Сибирь"" Новосибирск - Иркутск",52.429788,103.957405,0,8
809,20547,121,218,км 218+524 а/д А-331 “Вилюй”,56.153,101.577,0,8
810,20548,422,0,"км 0+650 а/д Р-255 (М-53) ""Сибирь"", обход г.Иркутск",52.3665409628301,104.075378961861,0,8
811,20549,422,17,"км 17+630 а/д Р-255 (М-53) ""Сибирь"", обход г.Иркутск",52.238353,103.986927,0,8
812,20550,428,36,"км 36+050 а/д Р-258 (М-55) ""Байкал"" Иркутск – Улан-Удэ – Чита",52.13201,103.973222,0,8
813,20551,115,41,км 41+750 а/д 115,52.08374,103.96629,0,3
814,20552,428,45,"км 45+701 а/д Р-258 (М-55) ""Байкал"" Иркутск – Улан-Удэ – Чита",52.065442,103.921215,0,8
815,20553,428,56,"км 56+418 а/д Р-258 (М-55) ""Байкал"" Иркутск – Улан-Удэ – Чита",52.00272,103.87114,0,8
816,20554,428,74,"км 74+695 а/д Р-258 (М-55) ""Байкал"" Иркутск – Улан-Удэ – Чита",51.871278025209904,103.84332303889096,0,8
817,20555,428,81,"км 81+388 а/д Р-258 (М-55) ""Байкал"" Иркутск – Улан-Удэ – Чита",51.827688021585345,103.81965497508645,0,8
818,20556,428,88,"км 88+561 а/д Р-258 (М-55) ""Байкал"" Иркутск – Улан-Удэ – Чита",51.78069,103.767924,0,3
819,20557,428,88,"км 88+855 а/д Р-258 (М-55) ""Байкал"" Иркутск – Улан-Удэ – Чита",51.7790790181607,103.76416903920472,0,8
820,20558,428,98,"км 98+793 а/д Р-258 (М-55) ""Байкал"" Иркутск – Улан-Удэ – Чита",51.725875,103.712068,100,3
821,20601,54,1031,"км 1031+800 а/д М-5 ""Урал""",53.416602,50.343652,0,3
822,20602,54,1076,"км 1076+400 а/д М-5 ""Урал""",53.690901,50.788877,0,3
823,20603,54,1113,"км 1113+000 а/д М-5 ""Урал""",53.87553,51.2233,0,3
824,20604,54,1178,"км 1178+000 а/д М-5 ""Урал""",54.063584792687934,52.12830305099487,0,3
825,20605,54,169,"км 169+515 а/д М-5 ""Урал""",54.73283,39.460814,0,3
826,20606,54,204,"км 204+600 а/д М-5 ""Урал""",54.5498,39.832584,0,3
827,20607,54,247,"км 247+100 а/д М-5 ""Урал""",54.288114,40.269634,0,3
828,20608,54,292,"км 292+400 а/д М-5 ""Урал""",54.234794,40.895035,0,3
829,20609,54,319,"км 319+090 а/д М-5 ""Урал""",54.138526,41.219133,0,3
830,20610,54,367,"км 367+900 а/д М-5 ""Урал""",54.050771,41.906839,0,3
831,20611,54,384,"км 384+005 а/д М-5 ""Урал""",54.127235,42.098413,0,3
832,20612,54,439,"км 439+360 а/д М-5 ""Урал""",54.089135,42.837508,0,3
833,20613,54,458,"км 458+100 а/д М-5 ""Урал""",53.822931,43.301515,0,3
834,20614,54,528,"км 528+800 а/д М-5 ""Урал""",53.549751,43.673921,0,3
835,20615,54,552,"км 552+850 а/д М-5 ""Урал""",53.456465,44.014326,0,3
836,20616,54,585,"км 585+700 а/д М-5 ""Урал""",53.465353,44.517324,0,3
837,20617,54,629,"км 629+300 а/д М-5 ""Урал""",53.248804,44.978224,0,3
838,20618,54,660,"км 660+100 а/д М-5 ""Урал""",53.238176,45.386468,0,3
839,20619,54,670,"км 670+900 а/д М-5 ""Урал""",53.270055,45.515843,0,3
840,20620,54,708,"км 708+745 а/д М-5 ""Урал""",53.094197,45.990635,0,3
841,20621,54,726,"км 726+120 а/д М-5 ""Урал""",53.084743,46.21899,0,3
842,20622,54,796,"км 796+300 а/д М-5 ""Урал""",53.119224,47.193077,0,3
843,20623,54,835,"км 835+030 а/д М-5 ""Урал""",53.157004,47.727533,0,3
844,20624,54,890,"км 890+200 а/д М-5 ""Урал""",53.210624,48.511682,0,3
845,20625,54,924,"км 924+100 а/д М-5 ""Урал""",53.241941,49.006067,0,3
846,20626,54,945,"км 945+350 а/д М-5 ""Урал""",53.248531,49.291712,0,3
847,20627,54,964,"км 964+010 а/д М-5 ""Урал""",53.407909,49.478345,0,3
848,20628,54,981,"км 981+700 а/д М-5 ""Урал""",53.513042,49.595687,0,3
849,20629,122,0,"км 0+900 а/д М-5 ""Урал"", подъезд к г. Самара",53.406897,50.335758,0,3
850,20630,122,14,"км 14+450 а/д М-5 ""Урал"", подъезд к г. Самара",53.124472,50.184311,0,3
851,20631,122,28,"км 28+250 а/д М-5 ""Урал"", подъезд к г. Самара",53.066328,50.369122,0,3
852,20632,122,39,"км 39+100 а/д М-5 ""Урал"", подъезд к г. Самара",53.016706,50.489636,0,3
853,20633,122,58,"км 58+800 а/д М-5 ""Урал"", подъезд к г. Самара",52.967803,50.757736,0,3
854,20634,122,74,"км 74+000 а/д М-5 ""Урал"", подъезд к г. Самара",52.873953,50.908808,0,3
855,20635,122,159,"км 159+600 а/д М-5 ""Урал"", подъезд к г. Самара",52.839008,51.692236,0,3
856,20636,124,176,"км 176+400 а/д М-5 ""Урал"", подъезд к г.Оренбург",52.757246,51.793035,0,3
857,20637,124,227,"км 227+800 а/д М-5 ""Урал"", подъезд к г.Оренбург",52.497863,52.730644,0,3
858,20638,124,262,"км 262+700 а/д М-5 ""Урал"", подъезд к г.Оренбург",52.377442,53.211151,0,3
859,20639,54,311,"км 311+300 а/д М-5 ""Урал""",52.293867,53.353503,0,3
860,20640,124,356,"км 356+600 а/д М-5 ""Урал"", подъезд к г.Оренбург",51.860278,54.183056,0,3
861,20641,54,404,"км 404+650 а/д М-5 ""Урал""",51.857556,54.493008,0,3
862,20642,107,528,км 528+600 а/д Р-158 (1Р-158) Нижний Новгород-Саратов,52.331284,45.337107,0,3
863,20643,107,582,км 582+100 а/д Р-158 (1Р-158) Нижний Новгород-Саратов,51.856231,45.598779,0,3
864,20644,107,608,км 608+400 а/д Р-158 (1Р-158) Нижний Новгород-Саратов,51.674344,45.817608,0,3
865,20645,107,330,км 330+700 а/д Р-158 (1Р-158) Нижний Новгород-Саратов,53.863333,44.823611,0,3
866,20646,107,363,км 363+300 а/д Р-158 (1Р-158) Нижний Новгород-Саратов,53.521111,44.750556,0,3
867,20647,107,403,км 403+300 а/д Р-158 (1Р-158) Нижний Новгород-Саратов,53.294167,44.817358,0,3
868,20648,107,422,км 422+010 а/д Р-158 (1Р-158) Нижний Новгород-Саратов,53.135617,44.778931,0,3
869,20649,107,465,км 465+005 а/д Р-158 (1Р-158) Нижний Новгород-Саратов,52.811894,45.005672,0,3
870,20650,107,505,км 505+500 а/д Р-158 (1Р-158) Нижний Новгород-Саратов,52.487528,45.236874,0,3
871,20651,107,563,км 563+010 а/д Р-158 (1Р-158) Нижний Новгород-Саратов,52.004817,45.468764,0,3
872,20652,18,131,"км 131+400 а/д Р-208 (1Р-208, 1Р-209) Тамбов-Пенза",52.9874,42.996837,0,3
873,20653,18,172,"км 172+700 а/д Р-208 (1Р-208, 1Р-209) Тамбов-Пенза",52.974564,43.600359,0,3
874,20654,18,213,"км 213+015 а/д Р-208 (1Р-208, 1Р-209) Тамбов-Пенза",53.151828,43.934589,0,3
875,20655,18,251,"км 251+700 а/д Р-208 (1Р-208, 1Р-209) Тамбов-Пенза",53.158425,44.574701,0,3
876,20656,373,162,км 162+700 а/д Р-209 Кирсанов-Пенза,52.987864,43.424947,0,3
877,20657,373,278,км 278+600 а/д Р-209 Кирсанов-Пенза,53.151389,44.969722,0,3
878,20658,21,113,км 113+500 а/д Р-228 (1Р-228) Сызрань-Волгоград,52.29663889,47.92925833,0,3
879,20659,21,141,км 141+200 а/д Р-228 (1Р-228) Сызрань-Волгоград,52.09691111,47.72873056,0,3
880,20660,21,176,км 176+500 а/д Р-228 (1Р-228) Сызрань-Волгоград,52.13110278,47.22938889,0,3
881,20661,21,197,км 197+150 а/д Р-228 (1Р-228) Сызрань-Волгоград,52.15346944,46.95260278,0,3
882,20662,21,225,км 225+900 а/д Р-228 (1Р-228) Сызрань-Волгоград,51.98682778,46.66536944,0,3
883,20663,21,266,км 266+350 а/д Р-228 (1Р-228) Сызрань-Волгоград,51.82516944,46.22130556,0,3
884,20664,21,276,км 276+950 а/д Р-228 (1Р-228) Сызрань-Волгоград,51.77531389,46.09486667,0,3
885,20665,21,290,км 290+100 а/д Р-228 (1Р-228) Сызрань-Волгоград,51.68063056,46.00158333,0,3
886,20666,21,310,км 310+100 а/д Р-228 (1Р-228) Сызрань-Волгоград,51.61214722,45.77455,0,3
887,20667,21,351,км 351+800 а/д Р-228 (1Р-228) Сызрань-Волгоград,51.28283333,45.67134444,0,3
888,20668,21,380,км 380+200 а/д Р-228 (1Р-228) Сызрань-Волгоград,51.03575556,45.62673611,0,3
889,20669,21,423,км 423+200 а/д Р-228 (1Р-228) Сызрань-Волгоград,50.66348333,45.48839444,0,3
890,20670,21,65,км 65+100 а/д Р-228 (1Р-228) Сызрань-Волгоград,52.74971111,48.24925556,0,3
891,20671,21,85,км 85+400 а/д Р-228 (1Р-228) Сызрань-Волгоград,52.52467222,48.02184167,0,3
892,20672,21,251,км 251+800 а/д Р-228 (1Р-228) Сызрань-Волгоград,51.830419,46.424638,0,3
893,20673,126,9,км 9+850 а/д А-300 (М-32) Самара-Большая Черниговка,53.1349399,50.1049895,0,3
894,20674,126,40,км 40+000 а/д А-300 (М-32) Самара-Большая Черниговка,52.915611,50.378449,0,3
895,20675,126,52,км 52+800 а/д А-300 (М-32) Самара-Большая Черниговка,52.826605,50.499308,0,3
896,20676,126,103,км 103+260 а/д А-300 (М-32) Самара-Большая Черниговка,52.38433,50.519627,0,3
897,20677,126,125,км 125+350 а/д А-300 (М-32) Самара-Большая Черниговка,52.239884,50.734335,0,3
898,20678,126,142,км 142+800 а/д А-300 (М-32) Самара-Большая Черниговка,52.100793,50.846106,0,3
899,20679,126,186,км 186+350 а/д А-300 (М-32) Самара-Большая Черниговка,51.740076,50.976869,0,3
900,20680,126,195,км 195+000 а/д А-300 (М-32) Самара-Большая Черниговка,51.680066,51.003391,0,3
901,20690,125,446,км 446+500 а/д Р-239 Казань-Акбулак,53.661256,53.658012,0,3
902,20691,125,505,км 505+750 а/д Р-239 Казань-Акбулак,53.283974,54.146826,0,3
903,20692,125,572,км 572+000 а/д Р-239 Казань-Акбулак,52.90511,54.727324,0,3
904,20693,125,627,км 627+450 а/д Р-239 Казань-Акбулак,52.499401,55.104062,0,3
905,20694,125,670,км 670+000 а/д Р-239 Казань-Акбулак,52.171543,55.291017,0,3
906,20695,125,712,км 712+480 а/д Р-239 Казань-Акбулак,51.885592,55.062952,0,3
907,20696,127,21,км 21+000 а/д А-305 (1Р-335) Оренбург-Илек,51.71257,54.82701,0,3
908,20697,127,68,км 68+450 а/д А-305 (1Р-335) Оренбург-Илек,51.588794,54.173157,0,3
